country,site_area,sitename,locname,localt,locheight,recs,post_0,ante_0,fs_provenance,fs_destination,fs_amph,fs_ma,fs_col,fs_blck,fs_sarc
",,""Colonia de Sant Jordi"",""Colonia de Sant Jordi D"",,,1,,,,,,,,,"
",,Coltellazzo,""Coltellazzo A"",,,1,-700,-500,,,,,,,"
",,Coltellazzo,""Coltellazzo B"",,,1,-400,-100,,,,,,,"
",,Coltellazzo,""Coltellazzo C"",,,1,-100,-75,,,,,,,"
,,Columbretes,Columbretes,,,1,-25,75,,,,,,,
,,Comino,Comino,,,1,-350,-200,,,,,,,
,,Conillera,Conillera,,,1,30,190,,,,,,,
,,Corbella,Corbella,,,1,-150,400,,,,,,,
,,Corsica,Corsica,,,1,274,274,,,,,,,
",,""Corte Cavanella"",""Corte Cavanella"",,,1,1,300,,,,,,,"
,,Cortegada,Cortegada,,,1,1,100,,,,,,,
,,Cudrefin,Cudrefin,,,1,-50,150,,,,,,,
",,""Cueva del Jarro"",""Cueva del Jarro A"",,,1,-350,-250,,,,,,,"
",,""Cueva del Jarro"",""Cueva del Jarro B"",,,1,75,100,,,,,,,"
,,Dattilo,Dattilo,,,1,-400,-375,,,,,,,
,,Delphinion,Delphinion,,,1,400,600,,,1,,,,
,,Denia,Denia,,,1,150,225,,,,,,,
",,""Domu de S'Orku"",""Domu de S'Orku"",,,1,-700,-400,,,,,,,"
,,Donuzlav,Donuzlav,,,1,-325,-275,,,,,,,
",,Dragonera,""Dragonera A"",,,1,200,275,,,,,,,"
",,Dragonera,""Dragonera B"",,,1,-100,-25,,,,,,,"
",,Dragonera,""Dragonera C"",,,1,,,,,,,,,"
",,""Dunas del Pinatar"",""Dunas del Pinatar"",,,1,1,250,,,,,,,"
",,""El Golfet"",""El Golfet"",,,1,-100,-75,,,,,,,"
",,""El Hornillo"",""El Hornillo"",,,1,-80,-50,,,,,,,"
",,""El Sec"",""El Sec"",,,1,-360,-340,,,,,,,"
",,""El Toro"",""El Toro"",,,1,1,50,,,,,,,"
",,Eloro,""Eloro A"",,,1,300,450,,,,,,,"
",,Eloro,""Eloro B"",,,1,-300,-100,,,,,,,"
",,""Els Reis"",""Els Reis"",,,1,-50,25,,,,,,,"
,,Empoli,Empoli,,,1,1300,1400,,,,,,,
,,Erdek,Erdek,,,1,900,1200,,,,,,,
,,Escombreras,Escombreras,,,1,-140,-100,,,,,,,
,,Fano,Fano,,,1,-200,-1,,,,,,,
,,Fethiye,Fethiye,,,1,-325,-300,,,,,,,
,,Filfla,Filfla,,,1,-150,400,,,,,,,
",,""Filicudi Porto"",""Filicudi Porto"",,,1,475,550,,,,,,,"
",,Fontanamare,""Fontanamare A"",,,1,290,310,,,,,,,"
",,Fontanamare,""Fontanamare B"",,,1,-200,-1,,,,,,,"
",,Fontanamare,""Fontanamare C"",,,1,,,,,,,,,"
,,Formentera,Formentera,,,1,-1500,-1000,,,,,,,
",,Fos,""Fos A"",,,1,-50,-25,,,,,,,"
",,Fos,""Fos B"",,,1,1,100,,,,,,,"
",,""Freu d'en Valento"",""Freu d'en Valento"",,,1,-50,25,,,,,,,"
,,Frontignan,Frontignan,,,1,25,75,,,,,,,
,,Fuenterrabia,Fuenterrabia,,,1,100,150,,,,,,,
,,Gaidouromandhra,Gaidouromandhra,,,1,-425,-400,,,,,,,
,,Galbucina,Galbucina,,,1,-550,-450,,,,,,,
,,Galli,Galli,,,1,-150,400,,,,,,,
,,Gallinaria,Gallinaria,,,1,-500,-400,,,,,,,
,,Gandolfo,Gandolfo,,,1,90,100,,,,,,,
,,Gavetti,Gavetti,,,1,-100,-1,,,,,,,
,,Gavrion,Gavrion,,,1,-500,-200,,,,,,,
,,Golo,Golo,,,1,-150,400,,,,,,,
",,Gorgona,""Gorgona A"",,,1,1,100,,,,,,,"
",,Gorgona,""Gorgona B"",,,1,,,,,,,,,"
",,""Gospa Prizidnica"",""Gospa Prizidnica"",,,1,-75,-25,,,,,,,"
",,""Graham Bank"",""Graham Bank A"",,,1,-150,-100,,,,,,,"
",,""Graham Bank"",""Graham Bank B"",,,1,375,450,,,,,,,"
",,""Grand Bassin"",""Grand Bassin A"",,,1,-350,-250,,,,,,,"
",,""Grand Bassin"",""Grand Bassin B"",,,1,-110,-90,,,,,,,"
",,""Grand Bassin"",""Grand Bassin C"",,,1,117,123,,,,,,,"
",,""Grand Bassin"",""Grand Bassin D"",,,1,313,313,,,,,,,"
",,""Grand Grenille"",""Grand Grenille"",,,1,-150,-25,,,,,,,"
,,Gravisca,Gravisca,,,1,1,100,,,,,,,
",,Grazel,""Grazel A"",,,1,-200,-150,,,,,,,"
",,Grazel,""Grazel B"",,,1,631,631,,,,,,,"
,,Grscica,Grscica,,,1,1,200,,,,,,,
",,""Guardias Viejas"",""Guardias Viejas"",,,1,75,100,,,,,,,"
",,Guardis,""Guardis A"",,,1,-150,-130,,,,,,,"
",,Guardis,""Guardis B"",,,1,1,25,,,,,,,"
,,Gumusluk,Gumusluk,,,1,300,400,,,,,,,
,,Haghiokambos,Haghiokambos,,,1,,,,,,,,,
",,""Halkoz Adasi"",""Halkoz Adasi"",,,1,-325,-275,,,,,,,"
",,""Hayirsiz Ada"",""Hayirsiz Ada"",,,1,900,1100,,,,,,,"
",,""Herne Bay"",""Herne Bay"",,,1,55,85,,,,,,,"
",,""Hishuley Carmel"",""Hishuley Carmel"",,,1,-1450,-1350,,,,,,,"
,,Iassos,Iassos,,,1,300,700,,,,,,,
",,""Ilot Barthelemy"",""Ilot Barthelemy"",,,1,-125,-100,,,,,,,"
,,Imera,Imera,,,1,285,350,,,,,,,
,,Imperia,Imperia,,,1,-100,-25,,,,,,,
",,""Is Arenas"",""Is Arenas"",,,1,-400,-100,,,,,,,"
",,""Is Mortorius"",""Is Mortorius"",,,1,30,55,,,,,,,"
",,""Iskandil Burnu"",""Iskandil Burnu A"",,,1,575,600,,,301,,,,"
",,""Iskandil Burnu"",""Iskandil Burnu B"",,,1,200,300,,,,,,,"
",,""Isla Pedrosa"",""Isla Pedrosa"",,,1,-150,-140,,,,,,,"
,,Ist,Ist,,,1,-100,100,,,,,,,
,,Kallithea,Kallithea,,,1,325,675,,,,,,,
",,""Karaca Adasi"",""Karaca Adasi"",,,1,,,,,,,,,"
,,Kas,Kas,,,1,1200,1400,,,,,,,
,,Kastellorizon,Kastellorizon,,,1,1200,1225,,,,,,,
",,""Kavo Vodi"",""Kavo Vodi"",,,1,-475,-425,,,,,,,"
",,""Kefar Shamir"",""Kefar Shamir"",,,1,-1400,-1200,,,,,,,"
",,""Kefar Shamir"",""Kefar Shamir South"",,,1,-500,-400,,,,,,,"
",,""Kerme Gulf"",""Kerme Gulf"",,,1,300,1200,,,,,,,"
,,Kimi,Kimi,,,1,-1500,-1400,,,,,,,
,,Kimolos,Kimolos,,,1,-375,-325,,,,,,,
,,Korcula,Korcula,,,1,-175,-125,,,,,,,
,,Kornat,Kornat,,,1,1,100,,,,,,,
",,""Kotu Burun"",""Kotu Burun"",,,1,1000,1100,,,,,,,"
",,""Kurba Vela"",""Kurba Vela"",,,1,-150,-1,,,,,,,"
,,Kynosoura,Kynosoura,,,1,-400,-300,,,,,,,
,,L'Esquillade,L'Esquillade,,,1,-150,-100,,,,,,,
,,L'Esterel,L'Esterel,,,1,-110,-90,,,,,,,
",,""La Almadraba"",""La Almadraba"",,,1,100,200,,,,,,,"
",,""La Basse du Verhuge"",""La Basse du Verhuge"",,,1,-140,-130,,,,,,,"
",,""La Ciaccia"",""La Ciaccia"",,,1,-300,-50,,,,,,,"
",,""La Frasca"",""La Frasca"",,,1,1475,1500,,,,,,,"
",,""La Garoupe"",""La Garoupe A"",,,1,10,35,,,,,,,"
",,""La Garoupe"",""La Garoupe B"",,,1,-100,-25,,,,,,,"
",,""La Garoupe"",""La Garoupe C"",,,1,140,200,,,,,,,"
",,""La Luque"",""La Luque A"",,,1,125,175,,,,,,,"
",,""La Luque"",""La Luque B"",,,1,300,325,,,,,,,"
",,""La Macchi Tonda"",""La Macchi Tonda"",,,1,50,100,,,,,,,"
",,""La Madrague-de-Montredon"",""La Madrague-de-Montredon"",,,1,-175,-125,,,,,,,"
",,""La Malvarrosa"",""La Malvarrosa"",,,1,-250,-175,,,,,,,"
",,""La Marisma de las Mesas"",""La Marisma de las Mesas"",,,1,-200,-1,,,,,,,"
",,""La Paolina"",""La Paolina"",,,1,1,200,,,,,,,"
",,""La Roche Fouras"",""La Roche Fouras"",,,1,-150,-100,,,,,,,"
",,""Lago di Monate"",""Lago di Monate"",,,1,80,180,,,,,,,"
,,Lampione,Lampione,,,1,-100,-1,,,,,,,
",,""Las Amoladeras"",""Las Amoladeras"",,,1,-150,400,,,,,,,"
",,""Las Encombreras"",""Las Encombreras"",,,1,25,75,,,,,,,"
",,""Las Hormigas"",""Las Hormigas"",,,1,425,550,,,,,,,"
",,""Las Marinas"",""Las Marinas"",,,1,-125,-100,,,,,,,"
",,""Las Puntas"",""Las Puntas"",,,1,70,96,,,,,,,"
,,Lazaret,Lazaret,,,1,-225,-175,,,,,,,
",,""Le Dattier"",""Le Dattier"",,,1,-550,-525,,,,,,,"
",,""Le Grand Avis"",""Le Grand Avis"",,,1,-100,-75,,,,,,,"
",,""Le Grand Radeau"",""Le Grand Radeau"",,,1,-45,-35,,,,,,,"
",,""Le Gros Mur"",""Le Gros Mur"",,,1,-100,-25,,,,,,,"
",,""Le Lion de Mer"",""Le Lion de Mer"",,,1,1,200,,,,,,,"
",,""Le Murelle"",""Le Murelle"",,,1,-300,-250,,,,,,,"
",,""Le Secanion"",""Secanion, Le"",,,1,-10,40,,,,,,,"
",,""Le Titan"",""Le Titan"",,,1,-50,-45,,,,,,,"
,,Lemnos,Lemnos,,,1,-400,-300,,,,,,,
",,""Les Embiez"",""Les Embiez"",,,1,-150,-50,,,,,,,"
",,""Les Magnons"",""Les Magnons A"",,,1,-50,50,,,,,,,"
",,""Les Magnons"",""Les Magnons B"",,,1,-400,-100,,,,,,,"
",,""Les Medes"",""Les Medes A"",,,1,-100,-11,,,,,,,"
",,""Les Medes"",""Les Medes B"",,,1,1,100,,,,,,,"
",,""Les Negres"",""Les Negres"",,,1,125,175,,,,,,,"
",,""Les Roquetes"",""Les Roquetes"",,,1,1300,1600,,,,,,,"
",,""Les Salines"",""Les Salines"",,,1,70,80,,,,,,,"
,,Levant,Nord-Levant,,,1,-300,-150,,,,,,,
,,Logonovo,Logonovo,,,1,1475,1500,,,,,,,
",,""Los Escolletes"",""Los Escolletes A"",,,1,200,300,,,,,,,"
",,""Los Escolletes"",""Los Escolletes B"",,,1,200,400,,,,,,,"
",,""Los Esculls"",""Los Esculls"",,,1,-100,-25,,,,,,,"
",,""Los Espines"",""Los Espines"",,,1,-25,50,,,,,,,"
,,Losinj,Losinj,,,1,-300,-250,,,,,,,
,,Maddalena,Maddalena,,,1,100,300,,,,,,,
,,Maestro-Maria,Maestro-Maria,,,1,,,,,,,,,
,,Mahon,Mahon,,,1,1,200,,,,,,,
",,Maire,""Maire A"",,,1,-150,-1,,,,,,,"
",,Maire,""Maire B"",,,1,100,125,,,,,,,"
",,Maire,""Maire C"",,,1,-110,-90,,,,,,,"
",,Maire,""Maire D"",,,1,-125,-75,,,,,,,"
,,Majorca,Majorca,,,1,100,200,,,,,,,
",,""Mala Jana"",""Mala Jana"",,,1,1300,1600,,,,,,,"
,,Malamocco,Malamocco,,,1,1400,1500,,,,,,,
,,Mangub,Mangub,,,1,312,318,,,,,,,
,,Maraone,Maraone,,,1,-100,-1,,,1,,,,
,,Mararska,Mararska,,,1,-200,-100,,,,,,,
,,Margarida,Margarida,,,1,-150,-100,,,,,,,
",,""Marina Porto"",""Marina Porto"",,,1,-300,-100,,,,,,,"
,,Marritza,Marritza,,,1,75,125,,,,,,,
",,""Marsa Lucch"",""Marsa Lucch"",,,1,500,650,,,,,,,"
",,""Masa d'Or"",""Masa d'Or"",,,1,-100,-25,,,,,,,"
",,Medas,""Medas A"",,,1,-125,-75,,,,,,,"
",,Medas,""Medas B"",,,1,-50,25,,,,,,,"
,,Mellieha,Mellieha,,,1,200,250,,,,,,,
,,Mikhmoret,Mikhmoret,,,1,-150,750,,,,,,,
,,Milazzo,Milazzo,,,1,350,375,,,,,,,
",,""Minat Mishrafa"",""Minat Mishrafa"",,,1,-200,-1,,,,,,,"
,,Miramar,Miramar,,,1,-50,-1,,,,,,,
",,Mljet,""Mljet A"",,,1,850,1000,,,1,,,,"
,,Mola,Mola,,,1,-100,100,,,,,,,
,,Molara,Molara,,,1,-200,100,,,,,,,
,,Molat,Molat,,,1,-100,100,,,,,,,
,,Monfalcone,Monfalcone,,,1,1,100,,,,,,,
",,""Mont Rose"",""Mont Rose"",,,1,-200,-150,,,,,,,"
,,Morovnik,Morovnik,,,1,300,425,,,,,,,
",,Mounine,""Mounine 2"",,,1,-50,25,,,,,,,"
,,Munxar,Munxar,,,1,-150,400,,,,,,,
,,Murter,Murter,,,1,-150,-1,,,,,,,
,,Naregno,Naregno,,,1,200,400,,,,,,,
,,Nicotera,Nicotera,,,1,-25,-1,,,,,,,
",,Nin,""Nin A"",,,1,1050,1100,,,,,,,"
",,Nin,""Nin B"",,,1,1050,1100,,,,,,,"
,,Niolon,Niolon,,,1,1,100,,,,,,,
",,Noce,""Noce, Fiume"",,,1,-50,100,,,,,,,"
,,Nora,Nora,,,1,300,400,,,,,,,
",,Olib,""Olib A"",,,1,300,425,,,,,,,"
",,Olib,""Olib B"",,,1,25,125,,,,,,,"
,,Omisalj,Omisalj,,,1,-150,-50,,,,,,,
,,Opat,Opat,,,1,-150,400,,,,,,,
,,Oristano,Oristano,,,1,-200,-150,,,,,,,
,,Osellucia,Osellucia,,,1,20,50,,,,,,,
,,Ovrat,Ovrat,,,1,1,100,,,,,,,
,,Pa,Pa,,,1,200,300,,,,,,,
",,""Pag area"",""Pag area"",,,1,275,300,,,,,,,"
,,Palamos,Palamos,,,1,-80,-30,,,,,,,
",,""Palazzo di Stella"",""Palazzo di Stella"",,,1,-150,400,,,,,,,"
,,Palese,Palese,,,1,-300,400,,,,,,,
,,Palinuro,Palinuro,,,1,-150,400,,,,,,,
",,""Palizi Marina"",""Palizi Marina"",,,1,-150,400,,,,,,,"
,,Panarelli,Panarelli,,,1,-150,-70,,,,,,,
",,Pasalimani,""Pasalimani A"",,,1,-500,-300,,,,,,,"
",,Pasalimani,""Pasalimani B"",,,1,1400,1500,,,,,,,"
,,Pefkos,Pefkos,,,1,400,700,,,,,,,
,,Pegli,Pegli,0.0,0,1,-200,-100,,,1,,,,
,,Pelagos,Pelagos,,,1,1125,1175,,,,,,,
,,Peljesac,Peljesac,,,1,200,400,,,,,,,
",,Pelosa,""Pelosa A"",,,1,1,400,,,,,,,"
",,Pelosa,""Pelosa B"",,,1,1000,1500,,,,,,,"
,,Percheles,Percheles,,,1,1,100,,,,,,,
,,Perejil,Perejil,,,1,-175,-125,,,,,,,
",,Pernat,""Pernat A"",,,1,1300,1500,,,,,,,"
",,Pernat,""Pernat B"",,,1,-200,-100,,,,,,,"
,,Petrokaravo,Petrokaravo,,,1,-500,-300,,,,,,,
,,Philadelphia,Philadelphia,,,1,-500,-400,,,,,,,
",,""Pian di Spille"",""Pian di Spille"",,,1,350,500,,,,,,,"
",,Pianosa,""Pianosa A"",,,1,50,100,,,,,,,"
",,Pianosa,""Pianosa B"",,,1,1,100,,,,,,,"
",,""Piedra Negra"",""Piedra Negra"",,,1,75,150,,,,,,,"
",,""Pierres Plates"",""Pierres Plates"",,,1,300,325,,,,,,,"
",,""Pignato di Fuori"",""Pignato di Fuori"",,,1,-1600,-1550,,,,,,,"
,,Plitharia,Plitharia,,,1,300,700,,,,,,,
",,Pomegues,""Pomegues A"",,,1,249,300,,,,,,,"
",,Pomegues,""Pomegues B"",,,1,-200,-1,,,,,,,"
",,Pommeroeul,""Pommeroeul A"",,,1,50,150,,,,,,,"
",,Pommeroeul,""Pommeroeul B"",,,1,50,150,,,,,,,"
",,Pommeroeul,""Pommeroeul C"",,,1,50,150,,,,,,,"
",,Pommeroeul,""Pommeroeul D"",,,1,50,150,,,,,,,"
",,Pommeroeul,""Pommeroeul E"",,,1,150,225,,,,,,,"
",,Pommeroeul,""Pommeroeul F"",,,1,,,,,,,,,"
,,Pomonte,Pomonte,,,1,-100,100,,,,,,,
,,Pomposa,Pomposa,,,1,1000,1800,,,,,,,
",,""Ponte d'Oro"",""Ponte d'Oro"",,,1,25,75,,,,,,,"
,,Pontelagoscuro,Pontelagoscuro,,,1,300,1200,,,,,,,
,,Populonia,Populonia,,,1,1,200,,,,,,,
,,Poros,Poros,,,1,-500,-480,,,,,,,
,,Port-la-Nouvelle,Port-la-Nouvelle,,,1,1,250,,,,,,,
",,""Porto Badisco"",""Porto Badisco"",,,1,-60,-40,,,,,,,"
",,""Porto Cesareo"",""Porto Cesareo"",,,1,1100,1300,,,,,,,"
",,""Porto Cheli"",""Porto Cheli"",,,1,500,600,,,,,,,"
",,""Porto Christo"",""Porto Christo A"",,,1,50,70,,,,,,,"
",,""Porto Christo"",""Porto Christo B"",,,1,25,100,,,,,,,"
",,""Porto Longo"",""Porto Longo"",,,1,400,650,,,,,,,"
",,""Porto Paglia"",""Porto Paglia"",,,1,-100,100,,,,,,,"
",,""Porto Palo"",""Porto Palo"",,,1,-150,-1,,,,,,,"
",,""Porto Pistis"",""Porto Pistis"",,,1,117,138,,,,,,,"
",,""Porto Santo Stefano"",""Porto Santo Stefano"",,,1,,,,,,,,,"
",,""Porto Venere"",""Porto Venere"",,,1,-225,-175,,,,,,,"
,,Portomaggiore,Portomaggiore,,,1,-500,-250,,,,,,,
,,Posillipo,Posillipo,,,1,-500,500,,,,,,,
,,Povile,Povile,,,1,275,400,,,,,,,
,,Praiano,Praiano,,,1,-150,400,,,,,,,
,,Prasso,Prasso,,,1,400,700,,,1,,,,
",,Premuda,""Premuda A"",,,1,1,100,,,,,,,"
",,Premuda,""Premuda B"",,,1,400,700,,,,,,,"
",,Premuda,""Premuda C"",,,1,1000,1500,,,,,,,"
",,Pudding,""Pudding-Pan Rock"",,,1,175,200,,,,,,,"
",,Pudrimel,""Pudrimel Norte"",,,1,50,150,,,,,,,"
",,Pudrimel,""Pudrimel Sur"",,,1,-150,-50,,,,,,,"
",,""Puebla del Rio"",""Puebla del Rio"",,,1,1000,1200,,,,,,,"
",,""Punta Altarella"",""Punta Altarella"",,,1,-150,400,,,,,,,"
",,""Punta Blanca"",""Punta Blanca"",,,1,-50,25,,,,,,,"
",,""Punta Cera"",""Punta Cera"",,,1,200,275,,,,,,,"
",,""Punta Chiappa"",""Punta Chiappa"",,,1,-150,-25,,,,,,,"
",,""Punta Crapazza"",""Punta Crapazza"",,,1,200,300,,,,,,,"
",,""Punta Entina"",""Punta Entina"",,,1,1,150,,,,,,,"
",,""Punta Falconaia"",""Punta Falconaia"",,,1,100,300,,,,,,,"
",,""Punta Falcone"",""Punta Falcone"",,,1,-100,-25,,,,,,,"
",,""Punta Glavina"",""Punta Glavina A"",,,1,-100,-25,,,,,,,"
",,""Punta Glavina"",""Punta Glavina B"",,,1,1,50,,,,,,,"
",,""Punta Glavina"",""Punta Glavina C"",,,1,-180,-170,,,,,,,"
",,""Punta Javana"",""Punta Javana"",,,1,1,200,,,,,,,"
",,""Punta Lazzaretto"",""Punta Lazzaretto"",,,1,-200,-150,,,,,,,"
",,""Punta Leona"",""Punta Leona"",,,1,-300,-200,,,,,,,"
",,""Punta Nera"",""Punta Nera"",,,1,-150,400,,,,,,,"
",,""Punta Palom"",""Punta Palom"",,,1,-100,-1,,,,,,,"
",,""Punta Patedda"",""Punta Patedda"",,,1,-15,20,,,,,,,"
",,""Punta Perla"",""Punta Perla"",,,1,-100,100,,,,,,,"
",,""Punta Polveraia"",""Punta Polveraia"",,,1,1,100,,,,,,,"
",,""Punta Pozzolana"",""Punta Pozzolana"",,,1,-200,-100,,,,,,,"
",,""Punta Prima"",""Punta Prima"",,,1,70,100,,,,,,,"
",,""Punta Raisi"",""Punta Raisi"",,,1,1,300,,,,,,,"
",,""Punta Salina"",""Punta Salina"",,,1,-175,-125,,,,,,,"
",,""Punta Sardegna"",""Punta Sardegna"",,,1,1,200,,,,,,,"
",,""Punta Scario"",""Punta Scario A"",,,1,1,100,,,,,,,"
",,""Punta Scario"",""Punta Scario B"",,,1,-225,-150,,,,,,,"
",,""Punta Scario"",""Punta Scario C"",,,1,-100,-1,,,,,,,"
",,""Punta Scario"",""Punta Scario D"",,,1,-150,-75,,,,,,,"
",,""Punta Secca"",""Punta Secca A"",,,1,650,700,,,,,,,"
",,""Punta Secca"",""Punta Secca B"",,,1,650,700,,,,,,,"
",,""Punta Sottile"",""Punta Sottile A"",,,1,-300,-150,,,,,,,"
",,""Punta Sottile"",""Punta Sottile B"",,,1,-150,-1,,,,,,,"
",,""Punta Stilo"",""Punta Stilo"",,,1,-600,-300,,,,,,,"
",,""Punta de Algas"",""Punta de Algas"",,,1,-100,-50,,,,,,,"
",,""Punta de la Mona"",""Punta de la Mona"",,,1,175,250,,,,,,,"
",,""Punta dei Mangani"",""Punta dei Mangani"",,,1,-100,200,,,,,,,"
",,""Punta dei Ripalti"",""Punta dei Ripalti A"",,,1,-600,-300,,,,,,,"
",,""Punta dei Ripalti"",""Punta dei Ripalti B"",,,1,-150,-1,,,,,,,"
",,""Punta del Fenaio"",""Punta del Fenaio"",,,1,200,325,,,,,,,"
",,""Punta del Morto"",""Punta del Morto A"",,,1,-300,-100,,,,,,,"
",,""Punta del Morto"",""Punta del Morto B"",,,1,70,220,,,,,,,"
",,""Punta del Vapor"",""Punta del Vapor A"",,,1,1,100,,,,,,,"
",,""Punta del Vapor"",""Punta del Vapor B"",,,1,-300,-200,,,,,,,"
",,""Punta del Vapore"",""Punta del Vapore"",,,1,-300,-250,,,,,,,"
",,""Punta dell'Arco"",""Punta dell'Arco"",,,1,-100,-50,,,,,,,"
",,""Punta della Contessa"",""Punta della Contessa A"",,,1,-100,-25,,,,,,,"
",,""Punta della Contessa"",""Punta della Contessa B"",,,1,1,100,,,,,,,"
",,""Punta della Madonna"",""Punta della Madonna"",,,1,-175,-75,,,,,,,"
",,""Punta di San Francesco"",""Punta di San Francesco"",,,1,-400,-100,,,,,,,"
",,""Punta le Tombe"",""Punta le Tombe"",,,1,1,100,,,,,,,"
,,Qawra,Qawra,,,1,200,275,,,,,,,
",,""Raf Raf"",""Raf Raf"",,,1,-125,-100,,,,,,,"
",,""Ras Achakkar"",""Ras Achakkar"",,,1,-150,400,,,,,,,"
",,""Ras El Basit"",""Ras El Basit"",,,1,250,350,,,,,,,"
,,Ratonneau,Ratonneau,,,1,-200,-140,,,,,,,
",,""Redona, Na"",""Redona, Na"",,,1,1,100,,,,,,,"
,,Rhamnous,Rhamnous,,,1,,,,,,,,,
,,Rhodos,Rhodos,,,1,-550,-350,,,,,,,
",,Riou,""Riou A"",,,1,-200,-190,,,,,,,"
",,Riou,""Riou B"",,,1,-120,-90,,,,,,,"
,,Risan,Risan,,,1,,,,,,,,,
",,""Rocca di San Nicola"",""Rocca di San Nicola A"",,,1,1400,1500,,,,,,,"
",,""Rocca di San Nicola"",""Rocca di San Nicola B"",,,1,300,500,,,,,,,"
",,""Rocca di San Nicola"",""Rocca di San Nicola C"",,,1,300,500,,,,,,,"
,,Rochelongue,Rochelongue,,,1,-575,-525,,,,,,,
",,""Roquetas del Mar"",""Roquetas del Mar"",,,1,1,200,,,,,,,"
",,""Rovinj Bay"",Rovinj,,,1,-50,100,,,,,,,"
",,""Sa Nau Perdudo"",""Sa Nau Perdudo"",,,1,-60,-40,,,,,,,"
",,""Sa Tuna"",""Sa Tuna"",,,1,100,200,,,,,,,"
,,Sagunt,Sagunt,,,1,-25,75,,,,,,,
",,""Saint George's Bay"",""Saint George's Bay"",,,1,,,,,,,,,"
",,""Saint Hospice"",""Saint Hospice"",,,1,,,,,,,,,"
",,""Saint Paul's Bay"",""Saint Paul's Bay"",,,1,-600,-100,,,,,,,"
",,""Saint Tropez B"",""Saint Tropez B"",,,1,-25,75,,,,,,,"
",,""Sainte Marguerite"",""Sainte Marguerite"",,,1,-100,-50,,,,,,,"
",,""San Bartolomeo"",""San Bartolomeo"",,,1,-100,-1,,,,,,,"
",,""San Ferreol"",""San Ferreol"",,,1,-110,-80,,,,,,,"
",,""San Nicola"",""San Nicola"",,,1,1,100,,,,,,,"
",,""San Vincenzo"",""San Vincenzo A"",,,1,1250,1350,,,,,,,"
",,""San Vincenzo"",""San Vincenzo B"",,,1,-300,-100,,,,,,,"
",,""Sancti Petri"",""Sancti Petri"",,,1,50,100,,,,,,,"
",,""Sant Antoni"",""Sant Antoni"",,,1,1,50,,,,,,,"
",,Sant'Antioco,""Sant'Antioco A"",,,1,275,300,,,,,,,"
",,Sant'Antioco,""Sant'Antioco B"",,,1,-150,400,,,,,,,"
",,""Santa Cesarea"",""Santa Cesarea"",,,1,,,,,,,,,"
",,""Santa Severa"",""Santa Severa"",,,1,-50,-25,,,,,,,"
",,""Santo Ianni"",""Santo Ianni"",,,1,-300,200,,,,,,,"
,,Sausset,Sausset,,,1,-600,-500,,,,,,,
,,Savudrija,Savudrija,,,1,-140,20,,,,,,,
",,Scialandro,""Scialandro A"",,,1,-150,-100,,,,,,,"
",,Scialandro,""Scialandro B"",,,1,1,300,,,,,,,"
,,Scoglietto,Scoglietto,,,1,,,,,,,,,
",,""Scoglio Businco"",""Scoglio Businco"",,,1,-50,-1,,,,,,,"
",,""Scoglio della Formica"",""Scoglio della Formica A"",,,1,-200,-100,,,,,,,"
",,""Scoglio della Formica"",""Scoglio della Formica B"",,,1,800,1100,,,,,,,"
,,Scoglitti,Scoglitti,,,1,-150,400,,,,,,,
,,Scopello,Scopello,-35.0,0,1,-300,-1,,,,,,,
",,""Secca del Mignone"",""Secca del Mignone"",,,1,1200,1300,,,,,,,"
",,""Secca del Palo"",""Secca del Palo"",,,1,-150,-25,,,,,,,"
",,""Secca della Croce"",""Secca della Croce"",,,1,1,100,,,,,,,"
",,""Sedot Yam"",""Sedot Yam"",,,1,400,600,,,,,,,"
,,Sete,Sete,,,1,-50,-25,,,,,,,
",,""Shave Ziyyon"",""Shave Ziyyon"",,,1,-425,-375,,,,,,,"
",,""Sheytan Deresi"",""Sheytan Deresi"",,,1,-1650,-1550,,,,,,,"
,,Sithonia,Sithonia,,,1,-425,-400,,,,,,,
",,Skarda,""Skarda A"",,,1,-100,100,,,,,,,"
",,Skarda,""Skarda B"",,,1,-150,400,,,,,,,"
,,Skopelos,Skopelos,,,1,1175,1200,,,,,,,
",,Sporades,""Sporades A"",,,1,-400,-200,,,,,,,"
",,Sporades,""Sporades B"",,,1,1000,1200,,,,,,,"
",,Sporades,""Sporades C"",,,1,1000,1200,,,,,,,"
,,Stanci-Celina,Stanci-Celina,,,1,-100,-25,,,,,,,
,,Sulcis,Sulcis,,,1,-150,400,,,,,,,
,,Susak,Susak,,,1,-150,400,,,,,,,
",,S?edro,""S?edro A"",,,1,300,400,,,,,,,"
",,S?edro,""S?edro B"",,,1,-75,-25,,,,,,,"
,,Tagomago,Tagomago,,,1,-500,-450,,,,,,,
,,Tainaron,Tainaron,,,1,1200,1300,,,,,,,
,,Taravo,Taravo,,,1,-150,-25,,,,,,,
,,Tartus,Tartus,,,1,1000,1200,,,,,,,
",,""Tcerny Nos"",""Tcerny Nos"",,,1,375,500,,,,,,,"
,,Tenedos,Tenedos,,,1,1000,1100,,,,,,,
",,Terrasini,""Terrasini A"",,,1,25,50,,,,,,,"
",,Terrasini,""Terrasini B"",,,1,-310,-260,,,,,,,"
",,""Thalassinies Spilies"",""Thalassinies Spilies"",,,1,500,700,,,,,,,"
